"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 11:52:24 GMT 2023","Tue Feb 28 11:52:25 GMT 2023","1062","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
"passed","Tue Feb 28 11:52:56 GMT 2023","Tue Feb 28 11:52:56 GMT 2023","414","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Tue Feb 28 11:51:18 GMT 2023","Tue Feb 28 11:51:19 GMT 2023","344","Complete React case","Check App1","","","","Check App buttons",""
"passed","Tue Feb 28 11:52:55 GMT 2023","Tue Feb 28 11:52:55 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 11:52:26 GMT 2023","Tue Feb 28 11:52:26 GMT 2023","1","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Tue Feb 28 11:52:55 GMT 2023","Tue Feb 28 11:52:55 GMT 2023","1","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Tue Feb 28 11:54:05 GMT 2023","Tue Feb 28 11:54:05 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Tue Feb 28 11:52:13 GMT 2023","Tue Feb 28 11:52:14 GMT 2023","1145","Angular 15 microfrontends lazy components","Check MDMF SHELL App Page","","","","Check App is build and running",""
"passed","Tue Feb 28 11:52:26 GMT 2023","Tue Feb 28 11:52:27 GMT 2023","305","CSS isolation","Check App 2 colors","","","","Update background color of App 2 if click on the ""Make Everything Yellow"" button",""
"passed","Tue Feb 28 11:52:55 GMT 2023","Tue Feb 28 11:52:55 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Tue Feb 28 11:52:55 GMT 2023","Tue Feb 28 11:52:55 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Tue Feb 28 11:54:05 GMT 2023","Tue Feb 28 11:54:05 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Tue Feb 28 11:52:26 GMT 2023","Tue Feb 28 11:52:26 GMT 2023","0","CSS isolation","Check App 2","","","","Check App 2 built and running",""
"passed","Tue Feb 28 11:52:55 GMT 2023","Tue Feb 28 11:52:55 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Routing elements",""
"passed","Tue Feb 28 11:51:18 GMT 2023","Tue Feb 28 11:51:18 GMT 2023","668","Complete React case","Check App1","","","","Check App build and running",""
"passed","Tue Feb 28 11:50:44 GMT 2023","Tue Feb 28 11:50:44 GMT 2023","256","Bi Directional","Check Bi-Directional elements exists on the page","","","","Check App1 and App2 elements",""
"passed","Tue Feb 28 11:52:22 GMT 2023","Tue Feb 28 11:52:23 GMT 2023","1011","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check added user visible on both Apps",""
"passed","Tue Feb 28 11:52:26 GMT 2023","Tue Feb 28 11:52:26 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"passed","Tue Feb 28 11:52:55 GMT 2023","Tue Feb 28 11:52:55 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 11:52:05 GMT 2023","Tue Feb 28 11:52:05 GMT 2023","2","Delegate Modules","Check App 1","","","","Check header block with text visibility",""
"passed","Tue Feb 28 11:52:55 GMT 2023","Tue Feb 28 11:52:55 GMT 2023","1","Comprehemsive Demo React 16","Check is Comprehensive Demo App4 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 11:54:05 GMT 2023","Tue Feb 28 11:54:05 GMT 2023","2","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 11:54:06 GMT 2023","Tue Feb 28 11:54:06 GMT 2023","414","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Tue Feb 28 11:52:51 GMT 2023","Tue Feb 28 11:52:51 GMT 2023","592","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Tue Feb 28 11:50:53 GMT 2023","Tue Feb 28 11:50:53 GMT 2023","268","Automatic Vendor Sharing","Check App 2","","","","Check button property in App 2",""
"passed","Tue Feb 28 11:50:52 GMT 2023","Tue Feb 28 11:50:52 GMT 2023","0","Automatic Vendor Sharing","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Tue Feb 28 11:52:05 GMT 2023","Tue Feb 28 11:52:05 GMT 2023","0","Delegate Modules","Check App 1","","","","Check button text visibility",""
"passed","Tue Feb 28 11:52:25 GMT 2023","Tue Feb 28 11:52:27 GMT 2023","1585","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"passed","Tue Feb 28 11:54:05 GMT 2023","Tue Feb 28 11:54:05 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 11:54:05 GMT 2023","Tue Feb 28 11:54:05 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Tue Feb 28 11:52:55 GMT 2023","Tue Feb 28 11:52:56 GMT 2023","285","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 11:52:50 GMT 2023","Tue Feb 28 11:52:51 GMT 2023","835","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Tue Feb 28 11:50:52 GMT 2023","Tue Feb 28 11:50:52 GMT 2023","1","Automatic Vendor Sharing","Check App 1","","","","Check button property in App 1",""
"passed","Tue Feb 28 11:54:05 GMT 2023","Tue Feb 28 11:54:05 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 11:54:05 GMT 2023","Tue Feb 28 11:54:05 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App4 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 11:52:28 GMT 2023","Tue Feb 28 11:52:29 GMT 2023","531","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check fields validation",""
"passed","Tue Feb 28 11:52:26 GMT 2023","Tue Feb 28 11:52:26 GMT 2023","0","CSS isolation","Check App 1","","","","Check button in App 1 exist",""
"passed","Tue Feb 28 11:52:26 GMT 2023","Tue Feb 28 11:52:26 GMT 2023","1","CSS isolation","Check App 1","","","","Check App 1 built and running",""
"passed","Tue Feb 28 11:52:05 GMT 2023","Tue Feb 28 11:52:05 GMT 2023","360","Delegate Modules","Check App 2","","","","Check header block with text visibility",""
"passed","Tue Feb 28 11:50:52 GMT 2023","Tue Feb 28 11:50:52 GMT 2023","2","Automatic Vendor Sharing","Check App 1","","","","Check App 1 header and subheader exist on the page",""
"passed","Tue Feb 28 11:50:52 GMT 2023","Tue Feb 28 11:50:52 GMT 2023","502","Automatic Vendor Sharing","Check App 2","","","","Check App 2 header and subheader exist on the page",""
"passed","Tue Feb 28 11:52:23 GMT 2023","Tue Feb 28 11:52:24 GMT 2023","1011","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
