"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 12:17:11 GMT 2023","Tue Feb 28 12:17:11 GMT 2023","2","Dynamic Remotes Runtime Enviroment Variables","Check Host app","","","","Check Host app Widget functionality and application elements",""
"passed","Tue Feb 28 12:32:43 GMT 2023","Tue Feb 28 12:32:43 GMT 2023","351","Vite React Simple","It checks elements colors/functionality","","","","Checks color of links text",""
"passed","Tue Feb 28 12:26:57 GMT 2023","Tue Feb 28 12:26:57 GMT 2023","1","Shared Routes 2","Check Shared-routes App 1 starts and running","","","","Check App 1 UI and buttons Home, About",""
"passed","Tue Feb 28 12:29:52 GMT 2023","Tue Feb 28 12:29:52 GMT 2023","0","Version Descrepancy","It checks apps with dependency versions discrepancy","","","","Checks Lodash version for App 2: Remote",""
"passed","Tue Feb 28 12:20:01 GMT 2023","Tue Feb 28 12:20:01 GMT 2023","1","","It checks elements visibility","","","","Checks Welcome message includes texted link",""
"passed","Tue Feb 28 12:24:33 GMT 2023","Tue Feb 28 12:24:36 GMT 2023","3693","NextJS SSR","Check links on Checkout page","","","","Check that Checkout text navigation link works",""
"passed","Tue Feb 28 12:32:44 GMT 2023","Tue Feb 28 12:32:48 GMT 2023","3892","Vite React Simple","It checks buttons & links on page","","","","Checks Learn React link functionality",""
"passed","Tue Feb 28 12:26:52 GMT 2023","Tue Feb 28 12:26:52 GMT 2023","111","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App URL",""
"passed","Tue Feb 28 12:25:13 GMT 2023","Tue Feb 28 12:25:13 GMT 2023","0","Server Side Render Only","Check Host Server App","","","","Update Shared component file",""
"passed","Tue Feb 28 12:18:46 GMT 2023","Tue Feb 28 12:18:46 GMT 2023","375","Dynamic System Host","Check App 3","","","","Check buttons in App 3 exist",""
"passed","Tue Feb 28 12:18:10 GMT 2023","Tue Feb 28 12:18:10 GMT 2023","1","Federated npm","Check App 2","","","","Check header block with text visibility",""
"passed","Tue Feb 28 12:18:45 GMT 2023","Tue Feb 28 12:18:46 GMT 2023","955","Dynamic System Host","Check App 3","","","","Check App 3 built and running",""
"passed","Tue Feb 28 12:11:43 GMT 2023","Tue Feb 28 12:11:44 GMT 2023","1097","Angular 15 microfrontends lazy components","Check MDMF SHELL App Page","","","","Check App is build and running",""
"passed","Tue Feb 28 12:26:18 GMT 2023","Tue Feb 28 12:26:18 GMT 2023","587","Shared Context","Check App 2","","","","Check App 2 elements (header, subHeader, paragraph)",""
"passed","Tue Feb 28 12:10:08 GMT 2023","Tue Feb 28 12:10:09 GMT 2023","465","Dynamic Remotes SYnchronous imports","Check App 2","","","","Check App 2 elements exis on the page",""
"passed","Tue Feb 28 12:32:14 GMT 2023","Tue Feb 28 12:32:16 GMT 2023","1646","Vite React Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Tue Feb 28 12:09:39 GMT 2023","Tue Feb 28 12:09:39 GMT 2023","232","Different React Versions Isolated","Check App 2","","","","Check App 2 didn't inject React version 16.14.0 block into a div parent element",""
"passed","Tue Feb 28 12:18:11 GMT 2023","Tue Feb 28 12:18:11 GMT 2023","377","Federated npm","Check App 3","","","","Check button text visibility",""
"passed","Tue Feb 28 12:34:14 GMT 2023","Tue Feb 28 12:34:14 GMT 2023","407","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Tue Feb 28 12:18:10 GMT 2023","Tue Feb 28 12:18:10 GMT 2023","0","Federated npm","Check App 2","","","","Check button text visibility",""
"passed","Tue Feb 28 12:32:38 GMT 2023","Tue Feb 28 12:32:38 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks component state message visibility",""
"passed","Tue Feb 28 12:25:13 GMT 2023","Tue Feb 28 12:25:13 GMT 2023","149","Server Side Render Only","Check Remote Server App","","","","Check Remote Server app build and running + check elemens exist",""
"passed","Tue Feb 28 12:30:53 GMT 2023","Tue Feb 28 12:30:55 GMT 2023","1634","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that apps names is not equal",""
"passed","Tue Feb 28 12:24:44 GMT 2023","Tue Feb 28 12:24:44 GMT 2023","0","Startup Code","It checks startup-code apps","","","","Check App 1 app name visibility",""
"passed","Tue Feb 28 12:32:37 GMT 2023","Tue Feb 28 12:32:37 GMT 2023","265","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App button is active",""
"passed","Tue Feb 28 12:22:53 GMT 2023","Tue Feb 28 12:22:53 GMT 2023","1","NextJS SSR","Check content in Shop app","","","","Check the header content of Home page",""
"passed","Tue Feb 28 12:32:39 GMT 2023","Tue Feb 28 12:32:39 GMT 2023","250","Vue 3 Demo","It checks layout app","","","","Checks remote component includes button with text",""
"passed","Tue Feb 28 12:34:14 GMT 2023","Tue Feb 28 12:34:14 GMT 2023","355","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Tue Feb 28 12:18:13 GMT 2023","Tue Feb 28 12:18:13 GMT 2023","1","Nested","Check App 2","","","","Check elements exist",""
"passed","Tue Feb 28 12:32:11 GMT 2023","Tue Feb 28 12:32:12 GMT 2023","831","Vite React Microfrontends","It checks host app","","","","Checks both cards button shares same color",""
"passed","Tue Feb 28 12:09:38 GMT 2023","Tue Feb 28 12:09:39 GMT 2023","200","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 Button button",""
"passed","Tue Feb 28 12:23:33 GMT 2023","Tue Feb 28 12:23:33 GMT 2023","309","Redux Reducer Injection","Checks application","","","","Check that RemoteApp's name from the redux store :  text is visible",""
"passed","Tue Feb 28 12:22:00 GMT 2023","Tue Feb 28 12:22:00 GMT 2023","0","React Nested Routers","App2 remote","pageB","","","should be rendered when loaded on its relative path",""
"passed","Tue Feb 28 12:26:24 GMT 2023","Tue Feb 28 12:26:25 GMT 2023","479","Third Party Scripts","It checks basic host-remote app","","","","Checks app description visibility",""
"passed","Tue Feb 28 12:18:45 GMT 2023","Tue Feb 28 12:18:45 GMT 2023","0","Dynamic System Host","Check App 2","","","","Check functionality in App 2",""
"passed","Tue Feb 28 12:26:19 GMT 2023","Tue Feb 28 12:26:24 GMT 2023","5687","Third Party Scripts","It checks basic host-remote app","","","","Checks app header visibility",""
"passed","Tue Feb 28 12:32:12 GMT 2023","Tue Feb 28 12:32:13 GMT 2023","1097","Vite React Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Tue Feb 28 12:11:50 GMT 2023","Tue Feb 28 12:11:51 GMT 2023","990","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Tue Feb 28 12:10:26 GMT 2023","Tue Feb 28 12:10:27 GMT 2023","658","Complete React case","Check App1","","","","Check App Dialog popup",""
"passed","Tue Feb 28 12:09:38 GMT 2023","Tue Feb 28 12:09:38 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check React version 16.14.0 block",""
"passed","Tue Feb 28 12:32:36 GMT 2023","Tue Feb 28 12:32:38 GMT 2023","1893","Vite React Simple","It checks elements visibility/functionality","","","","Checks react logo visibility",""
"passed","Tue Feb 28 12:18:39 GMT 2023","Tue Feb 28 12:18:39 GMT 2023","1","React HMR","Check host app","","","","Check the Home navigation link works",""
"passed","Tue Feb 28 12:23:53 GMT 2023","Tue Feb 28 12:23:55 GMT 2023","2666","NextJS SSR","Check links on Shop page","","","","Check that ZEIT text includes link and is not disabled",""
"passed","Tue Feb 28 12:13:10 GMT 2023","Tue Feb 28 12:13:10 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Tue Feb 28 12:32:38 GMT 2023","Tue Feb 28 12:32:38 GMT 2023","239","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Checks component state visibility for Vue3 App",""
"passed","Tue Feb 28 12:25:10 GMT 2023","Tue Feb 28 12:25:10 GMT 2023","1","Self Healing","It checks self-healing apps","","","","Checks App 1 app name visibility",""
"passed","Tue Feb 28 12:22:59 GMT 2023","Tue Feb 28 12:23:02 GMT 2023","2727","NextJS SSR","Check content in Checkout app","","","","Check the tiles exist on Home page",""
"passed","Tue Feb 28 12:11:55 GMT 2023","Tue Feb 28 12:11:55 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 12:11:46 GMT 2023","Tue Feb 28 12:11:47 GMT 2023","537","CRA","Check Remote","","","","Check Remote elements exist on the page",""
"passed","Tue Feb 28 12:23:34 GMT 2023","Tue Feb 28 12:23:34 GMT 2023","490","Redux Reducer Injection","Checks application","","","","Checks that Remote App name Updated",""
"passed","Tue Feb 28 12:09:38 GMT 2023","Tue Feb 28 12:09:38 GMT 2023","15","Different React Versions Isolated","Check App 1","","","","Check App 1 have Host Application - React Version 17.0.2 header",""
"passed","Tue Feb 28 12:20:01 GMT 2023","Tue Feb 28 12:20:01 GMT 2023","0","","It checks elements visibility","","","","Checks Get started message visibility",""
"passed","Tue Feb 28 12:22:00 GMT 2023","Tue Feb 28 12:22:00 GMT 2023","0","React Nested Routers","App1 remote","page1","","","should contain a link allowing to navigate to page2",""
"passed","Tue Feb 28 12:23:50 GMT 2023","Tue Feb 28 12:23:53 GMT 2023","2709","NextJS SSR","Check links on Shop page","","","","Check that Checkout text includes link and is not disabled",""
"passed","Tue Feb 28 12:28:53 GMT 2023","Tue Feb 28 12:28:53 GMT 2023","2","Typescript Monorepo","It checks typescript-monorepo app","","","","Checks apps package json includes yarn workspaces",""
"passed","Tue Feb 28 12:32:39 GMT 2023","Tue Feb 28 12:32:39 GMT 2023","467","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Tue Feb 28 12:10:54 GMT 2023","Tue Feb 28 12:10:54 GMT 2023","246","Basic Host remote","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Tue Feb 28 12:22:00 GMT 2023","Tue Feb 28 12:22:00 GMT 2023","0","React Nested Routers","App2 remote","pageA","","","should be rendered when loaded on root path",""
"passed","Tue Feb 28 12:13:10 GMT 2023","Tue Feb 28 12:13:10 GMT 2023","3","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"unknown","Tue Feb 28 12:19:14 GMT 2023","Tue Feb 28 12:19:14 GMT 2023","1","React in Vue","Check React in Vue Apps","","","","Check change button name",""
"passed","Tue Feb 28 12:20:01 GMT 2023","Tue Feb 28 12:20:01 GMT 2023","0","","It checks elements visibility","","","","Checks Footer message visibility",""
"passed","Tue Feb 28 12:24:45 GMT 2023","Tue Feb 28 12:24:45 GMT 2023","136","Startup Code","It checks startup-code apps","","","","Checks that button in App 2 is not disabled",""
"passed","Tue Feb 28 12:30:52 GMT 2023","Tue Feb 28 12:30:52 GMT 2023","1","Typescript Project Reference","It checks typescript-project-references apps","","","","Check App 1 contains button",""
"passed","Tue Feb 28 12:10:08 GMT 2023","Tue Feb 28 12:10:08 GMT 2023","0","Dynamic Remotes SYnchronous imports","Check App 1","","","","Check widgets in App 1",""
"passed","Tue Feb 28 12:23:10 GMT 2023","Tue Feb 28 12:23:13 GMT 2023","2740","NextJS SSR","Check links on Home page","","","","Check that ZEIT text includes link, is not disabled",""
"passed","Tue Feb 28 12:10:53 GMT 2023","Tue Feb 28 12:10:53 GMT 2023","235","Automatic Vendor Sharing","Check App 2","","","","Check button property in App 2",""
"passed","Tue Feb 28 12:33:04 GMT 2023","Tue Feb 28 12:33:04 GMT 2023","1","Vue 3 Demo Federation with Vite","It checks buttons with text visibility and position for both apps","","","","Checks buttons with text visibility",""
"passed","Tue Feb 28 12:30:52 GMT 2023","Tue Feb 28 12:30:52 GMT 2023","0","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that button in App 1 is not disabled",""
"passed","Tue Feb 28 12:22:00 GMT 2023","Tue Feb 28 12:22:01 GMT 2023","1030","React Nested Routers","React Nested Routers","Host app","","","should rendered correct pages and remotes",""
"passed","Tue Feb 28 12:23:13 GMT 2023","Tue Feb 28 12:23:15 GMT 2023","2411","NextJS SSR","Check links on Home page","","","","Check that GitHub text includes link, is not disabled",""
"passed","Tue Feb 28 12:32:36 GMT 2023","Tue Feb 28 12:32:36 GMT 2023","0","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check that in Vue2 App app color of component info set to red",""
"passed","Tue Feb 28 12:23:33 GMT 2023","Tue Feb 28 12:23:33 GMT 2023","247","Redux Reducer Injection","Checks application","","","","Check that RemoteApp text is visible",""
"passed","Tue Feb 28 12:33:02 GMT 2023","Tue Feb 28 12:33:03 GMT 2023","392","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"skipped","Tue Feb 28 12:20:01 GMT 2023","Tue Feb 28 12:20:01 GMT 2023","1","","It checks elements visibility","","","","Checks Footer message includes texted link",""
"passed","Tue Feb 28 12:18:45 GMT 2023","Tue Feb 28 12:18:45 GMT 2023","2","React NextJS -- React Host Remote","Check react-host-remote This is the container App hosted at localhost:8080 starts and running","","","","Check Host This is the container App hosted at localhost:8080 UI and Invoices, Expenses buttons",""
"passed","Tue Feb 28 12:20:01 GMT 2023","Tue Feb 28 12:20:01 GMT 2023","0","","It checks host page","","","","Checks hover animation for links cards",""
"passed","Tue Feb 28 12:28:53 GMT 2023","Tue Feb 28 12:28:54 GMT 2023","283","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 2 app name visibility",""
"passed","Tue Feb 28 12:18:14 GMT 2023","Tue Feb 28 12:18:14 GMT 2023","202","Nested","Check App 3","","","","Check button color",""
"passed","Tue Feb 28 12:30:53 GMT 2023","Tue Feb 28 12:30:53 GMT 2023","229","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that button in App 2 is not disabled",""
"passed","Tue Feb 28 12:32:13 GMT 2023","Tue Feb 28 12:32:14 GMT 2023","813","Vite React Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Tue Feb 28 12:10:08 GMT 2023","Tue Feb 28 12:10:08 GMT 2023","2","Dynamic Remotes SYnchronous imports","Check App 1","","","","Check App 1 elements exis on the page",""
"passed","Tue Feb 28 12:33:03 GMT 2023","Tue Feb 28 12:33:03 GMT 2023","384","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button shares same color",""
"passed","Tue Feb 28 12:23:42 GMT 2023","Tue Feb 28 12:23:45 GMT 2023","2575","NextJS SSR","Check the header content of Shop page","","","","Check the main content of Shop page",""
"passed","Tue Feb 28 12:23:45 GMT 2023","Tue Feb 28 12:23:47 GMT 2023","2350","NextJS SSR","Check links on Shop page","","","","Check that Home text includes link and is not disabled",""
"passed","Tue Feb 28 12:09:38 GMT 2023","Tue Feb 28 12:09:38 GMT 2023","307","Different React Versions Isolated","Check App 2","","","","Check App 2 have Remote Application - React Version 16.14.0 header",""
"passed","Tue Feb 28 12:29:52 GMT 2023","Tue Feb 28 12:29:52 GMT 2023","2","Version Descrepancy","It checks apps with dependency versions discrepancy","","","","Check App 1 Host header visibility",""
"passed","Tue Feb 28 12:32:10 GMT 2023","Tue Feb 28 12:32:10 GMT 2023","868","Vite React Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Tue Feb 28 12:24:04 GMT 2023","Tue Feb 28 12:24:09 GMT 2023","5509","NextJS SSR","Check links on Shop page","","","","Check that Shop text navigation link works",""
"passed","Tue Feb 28 12:23:40 GMT 2023","Tue Feb 28 12:23:42 GMT 2023","2687","NextJS SSR","Check the header content of Shop page","","","","Check the header content of Shop page",""
"passed","Tue Feb 28 12:25:13 GMT 2023","Tue Feb 28 12:25:13 GMT 2023","0","Server Side Render Only","Check Host Server App","","","","Check Host Server app build and running & check shared component visibility",""
"passed","Tue Feb 28 12:32:37 GMT 2023","Tue Feb 28 12:32:38 GMT 2023","240","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App app by default counter set to 0",""
"passed","Tue Feb 28 12:23:02 GMT 2023","Tue Feb 28 12:23:04 GMT 2023","2859","NextJS SSR","Check links on Home page","","","","Check that Home text includes link, is not disabled",""
"passed","Tue Feb 28 12:23:33 GMT 2023","Tue Feb 28 12:23:34 GMT 2023","234","Redux Reducer Injection","Checks application","","","","Checks dispatch RemoteApp NewName Button visibility",""
"passed","Tue Feb 28 12:23:58 GMT 2023","Tue Feb 28 12:24:04 GMT 2023","5587","NextJS SSR","Check links on Shop page","","","","Check that Home text navigation link works",""
"passed","Tue Feb 28 12:11:55 GMT 2023","Tue Feb 28 12:11:56 GMT 2023","1621","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"passed","Tue Feb 28 12:32:50 GMT 2023","Tue Feb 28 12:32:54 GMT 2023","4262","Vite React Simple","It checks buttons & links on page","","","","Checks Vite Docs link functionality",""
"passed","Tue Feb 28 12:22:53 GMT 2023","Tue Feb 28 12:22:53 GMT 2023","0","NextJS SSR","Check content in Home app","","","","Check the tiles exist on Home page",""
"passed","Tue Feb 28 12:24:18 GMT 2023","Tue Feb 28 12:24:19 GMT 2023","1399","NextJS SSR","Check links on Checkout page","","","","Check that Shop text includes link and is not disabled",""
"passed","Tue Feb 28 12:20:01 GMT 2023","Tue Feb 28 12:20:01 GMT 2023","0","","It checks host page","","","","Checks header texted link color",""
"passed","Tue Feb 28 12:32:38 GMT 2023","Tue Feb 28 12:32:39 GMT 2023","567","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Checks counter on Vue3 App changes after click and returns to default after reload",""
"passed","Tue Feb 28 12:34:11 GMT 2023","Tue Feb 28 12:34:11 GMT 2023","483","Vite Svelte Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Tue Feb 28 12:11:55 GMT 2023","Tue Feb 28 12:11:55 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Tue Feb 28 12:24:45 GMT 2023","Tue Feb 28 12:24:46 GMT 2023","1297","Startup Code","It checks startup-code apps","","","","Checks that apps names is not equal",""
"passed","Tue Feb 28 12:24:14 GMT 2023","Tue Feb 28 12:24:15 GMT 2023","1288","NextJS SSR","Check the content of Checkout page","","","","Check the header content of Checkout page",""
"passed","Tue Feb 28 12:28:53 GMT 2023","Tue Feb 28 12:28:53 GMT 2023","0","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 1 contains button",""
"passed","Tue Feb 28 12:10:48 GMT 2023","Tue Feb 28 12:10:48 GMT 2023","1","Dynamic Remotes","Check App 2","","","","Check elements functionality in App 2",""
"passed","Tue Feb 28 12:13:10 GMT 2023","Tue Feb 28 12:13:10 GMT 2023","1","Comprehemsive Demo React 16","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 12:13:10 GMT 2023","Tue Feb 28 12:13:10 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Tue Feb 28 12:28:53 GMT 2023","Tue Feb 28 12:28:53 GMT 2023","1","Typescript Monorepo","It checks typescript-monorepo apps","","","","Checks that button in App 1 is not disabled",""
"passed","Tue Feb 28 12:29:52 GMT 2023","Tue Feb 28 12:29:52 GMT 2023","1","Version Descrepancy","It checks apps with dependency versions discrepancy","","","","Checks lodash.nth not available message shows depending on Lodash version",""
"passed","Tue Feb 28 12:25:11 GMT 2023","Tue Feb 28 12:25:13 GMT 2023","1491","Self Healing","It checks self-healing apps","","","","Checks that app names is not equal",""
"passed","Tue Feb 28 12:28:54 GMT 2023","Tue Feb 28 12:28:54 GMT 2023","319","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 2 contains button",""
"passed","Tue Feb 28 12:11:55 GMT 2023","Tue Feb 28 12:11:55 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 12:22:53 GMT 2023","Tue Feb 28 12:22:56 GMT 2023","2935","NextJS SSR","Check content in Checkout app","","","","Check the header content of Home page",""
"passed","Tue Feb 28 12:18:45 GMT 2023","Tue Feb 28 12:18:45 GMT 2023","1","Dynamic System Host","Check App 1","","","","Check functionality in App 1",""
"passed","Tue Feb 28 12:22:00 GMT 2023","Tue Feb 28 12:22:00 GMT 2023","1","React Nested Routers","App1 remote","page2","","","should be rendered when loaded on its relative path",""
"passed","Tue Feb 28 12:19:13 GMT 2023","Tue Feb 28 12:19:13 GMT 2023","612","React in Vue","Check React in Vue Apps","","","","Check app build and running & Check apps elements exist",""
"passed","Tue Feb 28 12:29:52 GMT 2023","Tue Feb 28 12:29:52 GMT 2023","0","Version Descrepancy","It checks apps with dependency versions discrepancy","","","","Checks lodash.nth undefined version message shows depending on Lodash version",""
"passed","Tue Feb 28 12:33:06 GMT 2023","Tue Feb 28 12:33:06 GMT 2023","274","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Tue Feb 28 12:13:10 GMT 2023","Tue Feb 28 12:13:10 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 12:33:04 GMT 2023","Tue Feb 28 12:33:04 GMT 2023","0","Vue 3 Demo Federation with Vite","It checks buttons with text visibility and position for both apps","","","","Checks that both buttons are in the same block",""
"passed","Tue Feb 28 12:20:01 GMT 2023","Tue Feb 28 12:20:01 GMT 2023","0","","It checks host page","","","","Checks texted links cards quantity",""
"passed","Tue Feb 28 12:13:10 GMT 2023","Tue Feb 28 12:13:10 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
