"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 09 12:56:13 GMT 2023","Thu Feb 09 12:56:13 GMT 2023","289","Automatic Vendor Sharing","Check App 2","","","","Check button property in App 2",""
"passed","Thu Feb 09 12:56:03 GMT 2023","Thu Feb 09 12:56:03 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Thu Feb 09 12:55:10 GMT 2023","Thu Feb 09 12:55:10 GMT 2023","248","Bi Directional","Check Bi-Directional elements exists on the page","","","","Check App1 and App2 elements",""
"passed","Thu Feb 09 12:55:05 GMT 2023","Thu Feb 09 12:55:05 GMT 2023","1","Different React Versions Isolated","Check App 1","","","","Check App 1 have App 2 Button button",""
"passed","Thu Feb 09 12:55:05 GMT 2023","Thu Feb 09 12:55:05 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check React version 16.14.0 block",""
"passed","Thu Feb 09 12:56:07 GMT 2023","Thu Feb 09 12:56:08 GMT 2023","599","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Thu Feb 09 12:56:12 GMT 2023","Thu Feb 09 12:56:12 GMT 2023","11","Automatic Vendor Sharing","Check App 1","","","","Check App 1 header and subheader exist on the page",""
"passed","Thu Feb 09 12:55:05 GMT 2023","Thu Feb 09 12:55:05 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check Apps share div with React version 16.14.0",""
"passed","Thu Feb 09 12:55:56 GMT 2023","Thu Feb 09 12:55:56 GMT 2023","376","Dynamic Remotes","Check App 3","","","","Check buttons in App 3 exist",""
"passed","Thu Feb 09 12:56:03 GMT 2023","Thu Feb 09 12:56:03 GMT 2023","2","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Thu Feb 09 12:56:04 GMT 2023","Thu Feb 09 12:56:04 GMT 2023","327","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Thu Feb 09 12:56:03 GMT 2023","Thu Feb 09 12:56:03 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Thu Feb 09 12:56:12 GMT 2023","Thu Feb 09 12:56:12 GMT 2023","0","Automatic Vendor Sharing","Check App 1","","","","Check button property in App 1",""
"passed","Thu Feb 09 12:55:06 GMT 2023","Thu Feb 09 12:55:07 GMT 2023","468","Different React Versions Isolated","Check App 2","","","","Check Apps share div with React version 16.14.0",""
"passed","Thu Feb 09 12:56:05 GMT 2023","Thu Feb 09 12:56:06 GMT 2023","918","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
"passed","Thu Feb 09 12:55:05 GMT 2023","Thu Feb 09 12:55:05 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check App 1 have App 1 subheader",""
"passed","Thu Feb 09 12:56:06 GMT 2023","Thu Feb 09 12:56:07 GMT 2023","914","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Thu Feb 09 12:55:07 GMT 2023","Thu Feb 09 12:55:07 GMT 2023","207","Different React Versions Isolated","Check App 2","","","","Check React version 16.14.0 block",""
"passed","Thu Feb 09 12:55:55 GMT 2023","Thu Feb 09 12:55:55 GMT 2023","0","Dynamic Remotes","Check App 2","","","","Check App 2 elements exist on the page",""
"passed","Thu Feb 09 12:55:56 GMT 2023","Thu Feb 09 12:55:56 GMT 2023","221","Dynamic Remotes","Check App 3","","","","Check elements functionality in App 3",""
"passed","Thu Feb 09 12:55:38 GMT 2023","Thu Feb 09 12:55:38 GMT 2023","1","Different React Versions","Check App1","","","","Check App build and running",""
"passed","Thu Feb 09 12:55:07 GMT 2023","Thu Feb 09 12:55:07 GMT 2023","269","Different React Versions Isolated","Check App 2","","","","Check App 2 didn't inject React version 16.14.0 block into a div parent element",""
"passed","Thu Feb 09 12:55:06 GMT 2023","Thu Feb 09 12:55:06 GMT 2023","176","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 subheader",""
