"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 02 17:27:47 GMT 2023","Thu Feb 02 17:27:48 GMT 2023","372","","It checks host app","","","","Checks remote app card color is set to black",""
"skipped","Thu Feb 02 17:28:41 GMT 2023","Thu Feb 02 17:28:41 GMT 2023","0","","It checks app names & messages","","","","Checks button text",""
"skipped","Thu Feb 02 17:14:51 GMT 2023","Thu Feb 02 17:14:51 GMT 2023","1","","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"failed","Thu Feb 02 17:15:19 GMT 2023","Thu Feb 02 17:15:20 GMT 2023","784","","Check App1","","","","Check App Dialod popup",""
"passed","Thu Feb 02 17:28:01 GMT 2023","Thu Feb 02 17:28:01 GMT 2023","280","","It checks webpack side app","","","","Checks that Webpack button stands as the first in the group",""
"skipped","Thu Feb 02 17:22:33 GMT 2023","Thu Feb 02 17:22:33 GMT 2023","0","","It checks startup-code apps","","","","Check App 1 contains button",""
"skipped","Thu Feb 02 17:21:18 GMT 2023","Thu Feb 02 17:21:18 GMT 2023","1","","Check Host Server App","","","","Check Shared component visibility in Host Server after updating & check it is not reverted after reload",""
"skipped","Thu Feb 02 17:14:51 GMT 2023","Thu Feb 02 17:14:51 GMT 2023","0","","Check App 1","","","","Check button in App 1 exist",""
"passed","Thu Feb 02 17:13:27 GMT 2023","Thu Feb 02 17:13:27 GMT 2023","429","","It checks host apps' component","","","","Checks page includes two links",""
"skipped","Thu Feb 02 17:24:42 GMT 2023","Thu Feb 02 17:24:42 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks Lodash version for App 1 Host",""
"passed","Thu Feb 02 17:28:42 GMT 2023","Thu Feb 02 17:28:43 GMT 2023","252","","It checks layout app","","","","Checks remote component includes component state message",""
"passed","Thu Feb 02 17:28:00 GMT 2023","Thu Feb 02 17:28:01 GMT 2023","288","","It checks webpack side app","","","","Clicks on webpack content button and checks correct alert greeting",""
"failed","Thu Feb 02 17:15:16 GMT 2023","Thu Feb 02 17:15:17 GMT 2023","676","","Check App1","","","","Check App build and running",""
"passed","Thu Feb 02 17:20:55 GMT 2023","Thu Feb 02 17:20:56 GMT 2023","913","","Host app","","","","should rendered correct pages and remotes",""
"passed","Thu Feb 02 17:13:27 GMT 2023","Thu Feb 02 17:13:28 GMT 2023","344","","It checks host apps' component","","","","Checks both links has same names",""
"passed","Thu Feb 02 17:14:52 GMT 2023","Thu Feb 02 17:14:52 GMT 2023","473","","Check App 2 colors","","","","Update background color of App 2 if click on the ""Make Everything Yellow"" button",""
"skipped","Thu Feb 02 17:20:23 GMT 2023","Thu Feb 02 17:20:23 GMT 2023","2","","Check React in Vue Apps","","","","Check change button name",""
"passed","Thu Feb 02 17:23:29 GMT 2023","Thu Feb 02 17:23:29 GMT 2023","852","","Checks application","","","","Checks that Remote App name Updated",""
"passed","Thu Feb 02 17:14:44 GMT 2023","Thu Feb 02 17:14:44 GMT 2023","491","Dynamic remotes","Check App 3","","","","Check buttons in App 3 exist",""
"skipped","Thu Feb 02 17:15:28 GMT 2023","Thu Feb 02 17:15:28 GMT 2023","1","","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Thu Feb 02 17:14:51 GMT 2023","Thu Feb 02 17:14:52 GMT 2023","855","","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
"skipped","Thu Feb 02 17:14:43 GMT 2023","Thu Feb 02 17:14:43 GMT 2023","4","Dynamic remotes","Check App 1","","","","Check App 1 built and running",""
"skipped","Thu Feb 02 17:28:00 GMT 2023","Thu Feb 02 17:28:00 GMT 2023","0","","It checks vite side app","","","","Clicks on vite content button and checks correct alert greeting",""
"passed","Thu Feb 02 17:24:23 GMT 2023","Thu Feb 02 17:24:23 GMT 2023","132","","Check app1 and app2 starts and running","","","","Check App URL",""
"skipped","Thu Feb 02 17:20:55 GMT 2023","Thu Feb 02 17:20:55 GMT 2023","1","App1 remote","page1","","","","should contain a link allowing to navigate to page2",""
"passed","Thu Feb 02 17:13:41 GMT 2023","Thu Feb 02 17:13:42 GMT 2023","386","Dynamic Remotes Synchronous Imports","Check App 2","","","","Check App 2 built and running",""
"passed","Thu Feb 02 17:20:34 GMT 2023","Thu Feb 02 17:20:35 GMT 2023","463","","Check remote app","","","","Check the content of the page exists",""
"skipped","Thu Feb 02 17:15:28 GMT 2023","Thu Feb 02 17:15:28 GMT 2023","2","","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"skipped","Thu Feb 02 17:21:18 GMT 2023","Thu Feb 02 17:21:18 GMT 2023","0","","Check Host Server App","","","","Check Host Server app build and running & check shared component visibility",""
"skipped","Thu Feb 02 17:14:43 GMT 2023","Thu Feb 02 17:14:43 GMT 2023","1","Dynamic remotes","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Thu Feb 02 17:22:54 GMT 2023","Thu Feb 02 17:22:55 GMT 2023","494","","It checks self-healing apps","","","","Checks Self-Healing header visibility",""
"passed","Thu Feb 02 17:23:28 GMT 2023","Thu Feb 02 17:23:28 GMT 2023","448","","Checks application","","","","Check that RemoteApp's name from the redux store :  text is visible",""
"passed","Thu Feb 02 17:27:47 GMT 2023","Thu Feb 02 17:27:47 GMT 2023","304","","It checks host app","","","","Checks host app card color is set to blue",""
"skipped","Thu Feb 02 17:12:37 GMT 2023","Thu Feb 02 17:12:37 GMT 2023","2","Basic Host Remote","Check App 1","","","","Check App 1 built and running",""
"skipped","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","0","","Check App 1","","","","Check Apps share div with React version 16.14.0",""
"passed","Thu Feb 02 17:12:54 GMT 2023","Thu Feb 02 17:12:55 GMT 2023","400","Automatic vendor sharing","Check App 2","","","","Check App 2 built and running",""
"skipped","Thu Feb 02 17:28:41 GMT 2023","Thu Feb 02 17:28:41 GMT 2023","0","","It checks app names & messages","","","","Checks that button is not disabled",""
"skipped","Thu Feb 02 17:14:51 GMT 2023","Thu Feb 02 17:14:51 GMT 2023","1","","Check App 1 colors","","","","Check App 1 color text",""
"skipped","Thu Feb 02 17:28:00 GMT 2023","Thu Feb 02 17:28:00 GMT 2023","0","","It checks buttons with text visibility and position for both apps","","","","Checks that both buttons are in the same block",""
"passed","Thu Feb 02 17:23:47 GMT 2023","Thu Feb 02 17:23:49 GMT 2023","1991","","It checks shared-store-cross-framework sample","","","","Checks increase/decrease actions by React buttons + check counter can have negative value",""
"passed","Thu Feb 02 17:22:55 GMT 2023","Thu Feb 02 17:22:55 GMT 2023","339","","It checks self-healing apps","","","","Checks App 2 app name visibility",""
"passed","Thu Feb 02 17:13:25 GMT 2023","Thu Feb 02 17:13:26 GMT 2023","481","","It checks host apps' component","","","","Checks apps console remote module message",""
"passed","Thu Feb 02 17:14:48 GMT 2023","Thu Feb 02 17:14:49 GMT 2023","1180","","Check MDMF SHELL App Page","","","","Check App is build and running",""
"passed","Thu Feb 02 17:12:55 GMT 2023","Thu Feb 02 17:12:55 GMT 2023","300","Automatic vendor sharing","Check App 2","","","","Check button property in App 2",""
"skipped","Thu Feb 02 17:22:54 GMT 2023","Thu Feb 02 17:22:54 GMT 2023","0","","It checks self-healing apps","","","","Checks App 1 app name visibility",""
"passed","Thu Feb 02 17:21:20 GMT 2023","Thu Feb 02 17:21:21 GMT 2023","187","","Check Remote Server App","","","","Check Remote Server app build and running & check shared component visibility",""
"passed","Thu Feb 02 17:15:36 GMT 2023","Thu Feb 02 17:15:38 GMT 2023","2694","","Check Angular-React Application","","","","Add user to the table",""
"passed","Thu Feb 02 17:28:33 GMT 2023","Thu Feb 02 17:28:34 GMT 2023","409","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App app by default counter set to 0",""
"skipped","Thu Feb 02 17:20:55 GMT 2023","Thu Feb 02 17:20:55 GMT 2023","0","App2 remote","pageB","","","","should be rendered when loaded on its relative path",""
"passed","Thu Feb 02 17:22:56 GMT 2023","Thu Feb 02 17:22:56 GMT 2023","273","","It checks self-healing apps","","","","Checks that button on both apps has pink color",""
"skipped","Thu Feb 02 17:15:28 GMT 2023","Thu Feb 02 17:15:28 GMT 2023","0","","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Thu Feb 02 17:23:26 GMT 2023","Thu Feb 02 17:23:27 GMT 2023","958","","Checks application","","","","Check that Welcome to Host App text is visible",""
"skipped","Thu Feb 02 17:12:37 GMT 2023","Thu Feb 02 17:12:37 GMT 2023","0","Basic Host Remote","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Thu Feb 02 17:22:58 GMT 2023","Thu Feb 02 17:22:58 GMT 2023","125","","It checks self-healing apps","","","","Checks that only App 2 webpack config includes shared styled components",""
"skipped","Thu Feb 02 17:23:38 GMT 2023","Thu Feb 02 17:23:38 GMT 2023","3","","Check App 1","","","","Check App 1 elements (header, subHeader, paragraph)",""
"skipped","Thu Feb 02 17:14:43 GMT 2023","Thu Feb 02 17:14:43 GMT 2023","0","Dynamic remotes","Check App 1","","","","Check functionality in App 1",""
"passed","Thu Feb 02 17:14:50 GMT 2023","Thu Feb 02 17:14:51 GMT 2023","978","","Check Apps functionality","","","","Check added user visible on both Apps",""
"skipped","Thu Feb 02 17:28:00 GMT 2023","Thu Feb 02 17:28:00 GMT 2023","0","","It checks vite side app","","","","Checks that Vite button stands as the first in the group",""
"skipped","Thu Feb 02 17:14:43 GMT 2023","Thu Feb 02 17:14:43 GMT 2023","0","Dynamic remotes","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Thu Feb 02 17:14:44 GMT 2023","Thu Feb 02 17:14:44 GMT 2023","290","Dynamic remotes","Check App 3","","","","Check functionality in App 3",""
"passed","Thu Feb 02 17:28:36 GMT 2023","Thu Feb 02 17:28:37 GMT 2023","1771","","It checks vue2-in-vue3 connection sample","","","","Checks that clicks counter is not shared between apps",""
"skipped","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","0","","Check App 1","","","","Check App 1 have App 2 Button button",""
"passed","Thu Feb 02 17:28:34 GMT 2023","Thu Feb 02 17:28:35 GMT 2023","384","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App app color of component info set to red",""
"skipped","Thu Feb 02 17:14:43 GMT 2023","Thu Feb 02 17:14:43 GMT 2023","1","Dynamic remotes","Check App 2","","","","Check functionality in App 2",""
"passed","Thu Feb 02 17:14:51 GMT 2023","Thu Feb 02 17:14:52 GMT 2023","380","","Check App 2 colors","","","","Check button in App 2 exist",""
"skipped","Thu Feb 02 17:12:54 GMT 2023","Thu Feb 02 17:12:54 GMT 2023","1","Automatic vendor sharing","Check App 1","","","","Check button property in App 1",""
"skipped","Thu Feb 02 17:20:34 GMT 2023","Thu Feb 02 17:20:34 GMT 2023","2","","Check host app","","","","Check the content of the Home page exists",""
"passed","Thu Feb 02 17:22:33 GMT 2023","Thu Feb 02 17:22:33 GMT 2023","165","","It checks startup-code apps","","","","Check that both apps shares Basic Host-Remote header",""
"skipped","Thu Feb 02 17:12:58 GMT 2023","Thu Feb 02 17:12:58 GMT 2023","2","Dynamic Remotes Runtime Enviroment Variables","Check Host and Remote apps","","","","Check Host app Widget functionality and application elements",""
"skipped","Thu Feb 02 17:13:30 GMT 2023","Thu Feb 02 17:13:30 GMT 2023","0","","Check App 2","","","","Check elements exist",""
"passed","Thu Feb 02 17:14:53 GMT 2023","Thu Feb 02 17:14:54 GMT 2023","1525","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"skipped","Thu Feb 02 17:28:32 GMT 2023","Thu Feb 02 17:28:32 GMT 2023","2","","It checks vue2-in-vue3 connection sample","","","","Check Vue2 App header visibility",""
"passed","Thu Feb 02 17:28:42 GMT 2023","Thu Feb 02 17:28:42 GMT 2023","234","","It checks layout app","","","","Checks layout app includes remote component",""
"passed","Thu Feb 02 17:27:49 GMT 2023","Thu Feb 02 17:27:49 GMT 2023","337","","It checks names and symbols inside cards","","","","Checks host card includes status",""
"passed","Thu Feb 02 17:26:01 GMT 2023","Thu Feb 02 17:26:11 GMT 2023","10001","","It checks apps' profile page","","","","checks that each non disabled field clears after reload",""
"passed","Thu Feb 02 17:27:48 GMT 2023","Thu Feb 02 17:27:49 GMT 2023","979","","It checks host app","","","","Checks console messages",""
"skipped","Thu Feb 02 17:24:42 GMT 2023","Thu Feb 02 17:24:42 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks lodash.nth not available message shows depending on Lodash version",""
"passed","Thu Feb 02 17:20:22 GMT 2023","Thu Feb 02 17:20:23 GMT 2023","610","","Check React in Vue Apps","","","","Check app build and running & Check apps elements exist",""
"passed","Thu Feb 02 17:22:34 GMT 2023","Thu Feb 02 17:22:34 GMT 2023","157","","It checks startup-code apps","","","","Checks that button in App 2 is not disabled",""
"passed","Thu Feb 02 17:13:28 GMT 2023","Thu Feb 02 17:13:29 GMT 2023","544","","It checks host apps' component","","","","Checks buttons are not disabled",""
"passed","Thu Feb 02 17:13:50 GMT 2023","Thu Feb 02 17:13:51 GMT 2023","379","","Check App2","","","","Check App build and running",""
"passed","Thu Feb 02 17:15:28 GMT 2023","Thu Feb 02 17:15:28 GMT 2023","389","","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Thu Feb 02 17:28:34 GMT 2023","Thu Feb 02 17:28:34 GMT 2023","266","","It checks vue2-in-vue3 connection sample","","","","Checks that only 'vue3' app recognises button as remote component",""
"passed","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","230","","Check App 2","","","","Check App 2 have App 2 Button button",""
"skipped","Thu Feb 02 17:13:30 GMT 2023","Thu Feb 02 17:13:30 GMT 2023","0","","Check App 2","","","","Check colors",""
"skipped","Thu Feb 02 17:28:41 GMT 2023","Thu Feb 02 17:28:41 GMT 2023","1","","It checks app names & messages","","","","Checks component state message style",""
"skipped","Thu Feb 02 17:12:54 GMT 2023","Thu Feb 02 17:12:54 GMT 2023","0","Automatic vendor sharing","Check App 1","","","","Check buttons in App 1 exist",""
"skipped","Thu Feb 02 17:14:24 GMT 2023","Thu Feb 02 17:14:24 GMT 2023","0","","Check App 1","","","","Check buttons in App 1 exist",""
"skipped","Thu Feb 02 17:22:03 GMT 2023","Thu Feb 02 17:22:03 GMT 2023","2","","Check Shared-routes App 1 starts and running","","","","Check App 1 UI and buttons Home, About",""
"passed","Thu Feb 02 17:14:49 GMT 2023","Thu Feb 02 17:14:50 GMT 2023","537","","Check MDMF PROFILE App Page","","","","Check App is build and running",""
"passed","Thu Feb 02 17:23:27 GMT 2023","Thu Feb 02 17:23:28 GMT 2023","348","","Checks application","","","","Check that RemoteApp text is visible",""
"passed","Thu Feb 02 17:23:49 GMT 2023","Thu Feb 02 17:23:50 GMT 2023","975","","It checks shared-store-cross-framework sample","","","","Checks increase/decrease actions by Vue buttons + check counter can have negative value",""
"passed","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","273","","Check App 2","","","","Check App 2 have App 2 subheader",""
"skipped","Thu Feb 02 17:20:23 GMT 2023","Thu Feb 02 17:20:23 GMT 2023","7","","Check React in Vue Apps","","","","Check button visibility after clicking on checkbox",""
"passed","Thu Feb 02 17:13:29 GMT 2023","Thu Feb 02 17:13:29 GMT 2023","471","","It checks host apps' component","","","","Checks links are not disabled",""
"skipped","Thu Feb 02 17:28:41 GMT 2023","Thu Feb 02 17:28:41 GMT 2023","0","","It checks app names & messages","","","","Checks apps name visibility",""
"passed","Thu Feb 02 17:12:37 GMT 2023","Thu Feb 02 17:12:37 GMT 2023","352","Basic Host Remote","Check App 2","","","","Check App 2 built and running",""
"skipped","Thu Feb 02 17:20:55 GMT 2023","Thu Feb 02 17:20:55 GMT 2023","0","App1 remote","page2","","","","should be rendered when loaded on its relative path",""
"passed","Thu Feb 02 17:22:33 GMT 2023","Thu Feb 02 17:22:34 GMT 2023","140","","It checks startup-code apps","","","","Check App 2 app name visibility",""
"skipped","Thu Feb 02 17:20:29 GMT 2023","Thu Feb 02 17:20:29 GMT 2023","2","","Check react-host-remote This is the container App hosted at localhost:8080 starts and running","","","","Check Host This is the container App hosted at localhost:8080 UI and Invoices, Expenses buttons",""
"passed","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","316","","Check App 2","","","","Check App 2 have Remote Application - React Version 16.14.0 header",""
"passed","Thu Feb 02 17:18:04 GMT 2023","Thu Feb 02 17:18:05 GMT 2023","749","","Check remote app","","","","Check button exists",""
"passed","Thu Feb 02 17:22:34 GMT 2023","Thu Feb 02 17:22:34 GMT 2023","136","","It checks startup-code apps","","","","Checks that both apps shares button with same text",""
"skipped","Thu Feb 02 17:22:33 GMT 2023","Thu Feb 02 17:22:33 GMT 2023","0","","It checks startup-code apps","","","","Checks that button in App 1 is not disabled",""
"skipped","Thu Feb 02 17:28:41 GMT 2023","Thu Feb 02 17:28:41 GMT 2023","0","","It checks app names & messages","","","","Checks component state message visibility",""
"passed","Thu Feb 02 17:13:31 GMT 2023","Thu Feb 02 17:13:32 GMT 2023","888","","It checks host apps' component","","","","Checks that host button text includes counter which changed after click & check value reverted after reload",""
"passed","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:26 GMT 2023","282","","Check App 3","","","","Check functionality in App 3",""
"skipped","Thu Feb 02 17:24:42 GMT 2023","Thu Feb 02 17:24:42 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks Lodash version for App 2: Remote",""
"skipped","Thu Feb 02 17:24:42 GMT 2023","Thu Feb 02 17:24:42 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks lodash.nth undefined version message shows depending on Lodash version",""
"skipped","Thu Feb 02 17:13:30 GMT 2023","Thu Feb 02 17:13:30 GMT 2023","2","","Check App 1","","","","Check elements exist",""
"passed","Thu Feb 02 17:14:24 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","888","","Check App 3","","","","Check App 3 built and running",""
"skipped","Thu Feb 02 17:15:28 GMT 2023","Thu Feb 02 17:15:28 GMT 2023","0","","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Thu Feb 02 17:12:37 GMT 2023","Thu Feb 02 17:12:38 GMT 2023","239","Basic Host Remote","Check App 2","","","","Check buttons in App 2 exist",""
"failed","Thu Feb 02 17:15:18 GMT 2023","Thu Feb 02 17:15:18 GMT 2023","713","","Check App1","","","","Check App buttons",""
"passed","Thu Feb 02 17:22:04 GMT 2023","Thu Feb 02 17:22:04 GMT 2023","277","","Check Shared-routes App 2 starts and running","","","","Check App 2 UI and buttons Home, About",""
"skipped","Thu Feb 02 17:14:25 GMT 2023","Thu Feb 02 17:14:25 GMT 2023","2","","Check App 1","","","","Check App 1 have Host Application - React Version 17.0.2 header",""
"skipped","Thu Feb 02 17:28:32 GMT 2023","Thu Feb 02 17:28:32 GMT 2023","1","","It checks vue2-in-vue3 connection sample","","","","Compares counter on Vue2 App with quantity of clicks",""
"skipped","Thu Feb 02 17:24:42 GMT 2023","Thu Feb 02 17:24:42 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks that both apps shares lodash remote component",""
"skipped","Thu Feb 02 17:13:41 GMT 2023","Thu Feb 02 17:13:41 GMT 2023","2","Dynamic Remotes Synchronous Imports","Check App 1","","","","Check App 1 built and running",""
"skipped","Thu Feb 02 17:14:51 GMT 2023","Thu Feb 02 17:14:51 GMT 2023","0","","Check App 2","","","","Check App 2 built and running",""
"passed","Thu Feb 02 17:20:35 GMT 2023","Thu Feb 02 17:20:35 GMT 2023","437","","Check remote app","","","","Check the button works",""
