"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 09 13:11:48 GMT 2023","Thu Feb 09 13:11:49 GMT 2023","246","Different React Versions Isolated","Check App 2","","","","Check App 2 didn't inject React version 16.14.0 block into a div parent element",""
"passed","Thu Feb 09 13:11:39 GMT 2023","Thu Feb 09 13:11:40 GMT 2023","694","Complete React case","Check App1","","","","Check App Dialog popup",""
"passed","Thu Feb 09 13:11:47 GMT 2023","Thu Feb 09 13:11:47 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check React version 16.14.0 block",""
"passed","Thu Feb 09 13:12:33 GMT 2023","Thu Feb 09 13:12:33 GMT 2023","404","Different React Versions","Check App2","","","","Check App build and running",""
"passed","Thu Feb 09 13:12:29 GMT 2023","Thu Feb 09 13:12:29 GMT 2023","372","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Thu Feb 09 13:11:49 GMT 2023","Thu Feb 09 13:11:49 GMT 2023","199","Different React Versions Isolated","Check App 2","","","","Check React version 16.14.0 block",""
"passed","Thu Feb 09 13:12:05 GMT 2023","Thu Feb 09 13:12:05 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Thu Feb 09 13:12:05 GMT 2023","Thu Feb 09 13:12:05 GMT 2023","0","CSS isolation","Check App 1","","","","Check App 1 built and running",""
"passed","Thu Feb 09 13:12:29 GMT 2023","Thu Feb 09 13:12:29 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Thu Feb 09 13:11:47 GMT 2023","Thu Feb 09 13:11:47 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check App 1 have App 2 Button button",""
"passed","Thu Feb 09 13:12:29 GMT 2023","Thu Feb 09 13:12:29 GMT 2023","362","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Thu Feb 09 13:11:47 GMT 2023","Thu Feb 09 13:11:47 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check Apps share div with React version 16.14.0",""
"passed","Thu Feb 09 13:12:05 GMT 2023","Thu Feb 09 13:12:05 GMT 2023","276","CSS isolation","Check App 2 colors","","","","Update background color of App 2 if click on the ""Make Everything Yellow"" button",""
