"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Feb 03 12:13:59 GMT 2023","Fri Feb 03 12:13:59 GMT 2023","1","","It checks components header and console message","","","","Checks console message visibility in Host component",""
"passed","Fri Feb 03 12:12:53 GMT 2023","Fri Feb 03 12:12:55 GMT 2023","1867","","It checks vue2-in-vue3 connection sample","","","","Checks that clicks counter is not shared between apps",""
"skipped","Fri Feb 03 12:15:51 GMT 2023","Fri Feb 03 12:15:51 GMT 2023","0","","It checks vite side app","","","","Clicks on vite content button and checks correct alert greeting",""
"passed","Fri Feb 03 12:12:51 GMT 2023","Fri Feb 03 12:12:51 GMT 2023","235","","It checks vue2-in-vue3 connection sample","","","","Checks component state visibility for Vue3 App",""
"passed","Fri Feb 03 12:12:19 GMT 2023","Fri Feb 03 12:12:20 GMT 2023","418","","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"skipped","Fri Feb 03 11:57:00 GMT 2023","Fri Feb 03 11:57:00 GMT 2023","0","","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"skipped","Fri Feb 03 11:56:51 GMT 2023","Fri Feb 03 11:56:51 GMT 2023","2","","Check Host and Remote apps","","","","Check Host app Widget functionality and application elements",""
"passed","Fri Feb 03 12:04:38 GMT 2023","Fri Feb 03 12:04:38 GMT 2023","576","","Check React in Vue Apps","","","","Check app build and running & Check apps elements exist",""
"passed","Fri Feb 03 11:56:56 GMT 2023","Fri Feb 03 11:56:56 GMT 2023","224","","Check App 2","","","","Check App 2 have Remote Application - React Version 16.14.0 header",""
"passed","Fri Feb 03 11:59:04 GMT 2023","Fri Feb 03 11:59:05 GMT 2023","1001","","Check App 3","","","","Check App 3 built and running",""
"passed","Fri Feb 03 12:12:57 GMT 2023","Fri Feb 03 12:12:58 GMT 2023","195","","It checks layout app","","","","Checks remote component includes component state message",""
"passed","Fri Feb 03 12:12:51 GMT 2023","Fri Feb 03 12:12:52 GMT 2023","340","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App app color of component info set to red",""
"skipped","Fri Feb 03 11:58:03 GMT 2023","Fri Feb 03 11:58:03 GMT 2023","0","","Check is Comprehensive Demo App1 working and have elements","","","","Check Routing elements",""
"passed","Fri Feb 03 12:14:03 GMT 2023","Fri Feb 03 12:14:03 GMT 2023","459","","It checks host apps' component","","","","Checks both linked buttons include same link",""
"passed","Fri Feb 03 12:12:52 GMT 2023","Fri Feb 03 12:12:53 GMT 2023","580","","It checks vue2-in-vue3 connection sample","","","","Compares counter on Vue3 App with quantity of clicks",""
"skipped","Fri Feb 03 12:06:32 GMT 2023","Fri Feb 03 12:06:32 GMT 2023","1","","It checks startup-code apps","","","","Checks that button in App 1 is not disabled",""
"passed","Fri Feb 03 12:14:00 GMT 2023","Fri Feb 03 12:14:01 GMT 2023","444","","It checks host apps' component","","","","Checks remote component greeting visibility",""
"skipped","Fri Feb 03 12:07:01 GMT 2023","Fri Feb 03 12:07:01 GMT 2023","3","","Check host app","","","","Check the content of the Home page exists",""
"passed","Fri Feb 03 12:12:17 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","321","","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Fri Feb 03 12:04:36 GMT 2023","Fri Feb 03 12:04:36 GMT 2023","232","","Checks application","","","","Check that RemoteApp text is visible",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","2","App1 remote","page1","","","","should be rendered when loaded on root path",""
"skipped","Fri Feb 03 11:56:56 GMT 2023","Fri Feb 03 11:56:56 GMT 2023","1","","Check App 1","","","","Check App 1 have App 1 subheader",""
"passed","Fri Feb 03 11:59:52 GMT 2023","Fri Feb 03 11:59:53 GMT 2023","1622","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"skipped","Fri Feb 03 12:07:01 GMT 2023","Fri Feb 03 12:07:01 GMT 2023","0","","Check host app","","","","Check the Home navigation link works",""
"passed","Fri Feb 03 11:59:50 GMT 2023","Fri Feb 03 11:59:50 GMT 2023","908","","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
"skipped","Fri Feb 03 11:59:04 GMT 2023","Fri Feb 03 11:59:04 GMT 2023","0","","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:47 GMT 2023","1577","","It checks self-healing apps","","","","Checks that app names is not equal",""
"skipped","Fri Feb 03 12:05:44 GMT 2023","Fri Feb 03 12:05:44 GMT 2023","5","","Check Shared-routes App 1 starts and running","","","","Check App 1 UI and buttons Home, About",""
"passed","Fri Feb 03 11:59:53 GMT 2023","Fri Feb 03 11:59:55 GMT 2023","1637","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Shell)",""
"passed","Fri Feb 03 12:05:17 GMT 2023","Fri Feb 03 12:05:18 GMT 2023","121","","Check Remote Server App","","","","Check Remote Server app build and running",""
"skipped","Fri Feb 03 11:57:30 GMT 2023","Fri Feb 03 11:57:30 GMT 2023","0","","Check App 1","","","","Check widgets in App 1",""
"skipped","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","0","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue2 App app color of component info set to red",""
"passed","Fri Feb 03 12:12:51 GMT 2023","Fri Feb 03 12:12:51 GMT 2023","231","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App app by default counter set to 0",""
"passed","Fri Feb 03 12:12:03 GMT 2023","Fri Feb 03 12:12:03 GMT 2023","439","","It checks host app","","","","Checks both cards button shares same color",""
"passed","Fri Feb 03 12:04:36 GMT 2023","Fri Feb 03 12:04:37 GMT 2023","248","","Checks application","","","","Check that RemoteApp's name from the redux store :  text is visible",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","0","App2 remote","pageB","","","","should be rendered when loaded on its relative path",""
"passed","Fri Feb 03 12:04:47 GMT 2023","Fri Feb 03 12:04:47 GMT 2023","111","","It checks self-healing apps","","","","Checks that only App 2 webpack config includes shared styled components",""
"passed","Fri Feb 03 11:59:35 GMT 2023","Fri Feb 03 11:59:36 GMT 2023","453","","Check App 3","","","","Check button exists",""
"passed","Fri Feb 03 11:56:57 GMT 2023","Fri Feb 03 11:56:58 GMT 2023","171","","Check App 2","","","","Check React version 16.14.0 block",""
"passed","Fri Feb 03 11:57:46 GMT 2023","Fri Feb 03 11:57:48 GMT 2023","1426","","Check Angular-React Application","","","","Check App build and running",""
"skipped","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks Lodash version for App 1 Host",""
"passed","Fri Feb 03 12:13:59 GMT 2023","Fri Feb 03 12:14:00 GMT 2023","680","","It checks host apps' component","","","","Checks apps console loading module message",""
"skipped","Fri Feb 03 11:58:03 GMT 2023","Fri Feb 03 11:58:03 GMT 2023","1","","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Fri Feb 03 12:12:58 GMT 2023","Fri Feb 03 12:12:58 GMT 2023","204","","It checks layout app","","","","Checks remote component includes button with text",""
"passed","Fri Feb 03 12:05:18 GMT 2023","Fri Feb 03 12:05:20 GMT 2023","1290","","Check Remote Server App","","","","Check Shared component visibility in Remote Server after updating & check it is not reverted after reload",""
"passed","Fri Feb 03 12:06:12 GMT 2023","Fri Feb 03 12:06:14 GMT 2023","1843","","It checks shared-store-cross-framework sample","","","","Checks increase/decrease actions by React buttons + check counter can have negative value",""
"passed","Fri Feb 03 11:59:05 GMT 2023","Fri Feb 03 11:59:05 GMT 2023","563","","Check App 3","","","","Check buttons in App 3 exist",""
"skipped","Fri Feb 03 12:13:59 GMT 2023","Fri Feb 03 12:13:59 GMT 2023","0","","It checks components header and console message","","","","Checks apps console weekend message",""
"passed","Fri Feb 03 11:57:00 GMT 2023","Fri Feb 03 11:57:00 GMT 2023","673","","Check App1","","","","Check App Dialog popup",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","0","App1 remote","page2","","","","should contain a link allowing to navigate to page1",""
"passed","Fri Feb 03 12:12:56 GMT 2023","Fri Feb 03 12:12:56 GMT 2023","323","","It checks layout app","","","","Checks page header with text visibility",""
"passed","Fri Feb 03 12:14:04 GMT 2023","Fri Feb 03 12:14:05 GMT 2023","465","","It checks host apps' component","","","","Checks remote button visibility",""
"passed","Fri Feb 03 12:12:19 GMT 2023","Fri Feb 03 12:12:23 GMT 2023","3895","","It checks right app opened at the right port","","","","Checks each app opened in right port",""
"passed","Fri Feb 03 12:04:47 GMT 2023","Fri Feb 03 12:04:48 GMT 2023","856","","Host app","","","","should allow to navigate between pages and mount/unmount remotes",""
"skipped","Fri Feb 03 12:15:51 GMT 2023","Fri Feb 03 12:15:51 GMT 2023","0","","It checks buttons with text visibility and position for both apps","","","","Checks buttons with text visibility",""
"passed","Fri Feb 03 11:57:22 GMT 2023","Fri Feb 03 11:57:23 GMT 2023","398","","Check App2","","","","Check App build and running",""
"passed","Fri Feb 03 12:07:56 GMT 2023","Fri Feb 03 12:07:57 GMT 2023","296","","It checks typescript-project-references apps","","","","Checks that button in App 2 is not disabled",""
"passed","Fri Feb 03 11:56:59 GMT 2023","Fri Feb 03 11:57:00 GMT 2023","284","","Check App1","","","","Check App buttons",""
"skipped","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Check App 2: Remote header visibility",""
"passed","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:19 GMT 2023","1053","","It checks host app","","","","Checks console messages",""
"passed","Fri Feb 03 12:07:55 GMT 2023","Fri Feb 03 12:07:56 GMT 2023","280","","It checks typescript-project-references apps","","","","Check that both apps shares T header",""
"passed","Fri Feb 03 11:57:48 GMT 2023","Fri Feb 03 11:57:49 GMT 2023","1353","","Check Angular-React Application","","","","Add user to the table",""
"passed","Fri Feb 03 12:12:02 GMT 2023","Fri Feb 03 12:12:02 GMT 2023","457","","It checks host app","","","","Checks both cards includes button",""
"passed","Fri Feb 03 11:58:13 GMT 2023","Fri Feb 03 11:58:13 GMT 2023","398","","Check MDMF PROFILE","","","","Check MDMF PROFILE build and running (Check elements: Navigation, Header, Paragpaph)",""
"skipped","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","0","","It checks vue2-in-vue3 connection sample","","","","Check that in Vue2 App button is active",""
"skipped","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks lodash.nth not available message shows depending on Lodash version",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","0","App2 remote","pageA","","","","should be rendered when loaded on root path",""
"passed","Fri Feb 03 12:06:32 GMT 2023","Fri Feb 03 12:06:32 GMT 2023","146","","It checks startup-code apps","","","","Checks that button in App 2 is not disabled",""
"passed","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","436","","It checks host app","","","","Checks remote app card color is set to black",""
"skipped","Fri Feb 03 12:04:44 GMT 2023","Fri Feb 03 12:04:44 GMT 2023","1","","It checks self-healing apps","","","","Checks App 1 app name visibility",""
"passed","Fri Feb 03 12:03:55 GMT 2023","Fri Feb 03 12:03:55 GMT 2023","328","","Check remote app","","","","Check button color",""
"skipped","Fri Feb 03 12:12:56 GMT 2023","Fri Feb 03 12:12:56 GMT 2023","0","","It checks app names & messages","","","","Checks button text",""
"skipped","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","2","","It checks apps with dependency versions discrepancy","","","","Check App 1 Host header visibility",""
"passed","Fri Feb 03 12:14:00 GMT 2023","Fri Feb 03 12:14:00 GMT 2023","493","","It checks host apps' component","","","","Checks apps console remote module message",""
"passed","Fri Feb 03 12:07:56 GMT 2023","Fri Feb 03 12:07:56 GMT 2023","228","","It checks typescript-project-references apps","","","","Check App 2 app name visibility",""
"passed","Fri Feb 03 12:05:06 GMT 2023","Fri Feb 03 12:05:06 GMT 2023","392","","Check react-host-remote This is the Remote App hosted at localhost:8081) starts and running","","","","Check Host This is the Remote App hosted at localhost:8081) UI and Invoices, Expenses buttons",""
"passed","Fri Feb 03 12:14:02 GMT 2023","Fri Feb 03 12:14:02 GMT 2023","426","","It checks host apps' component","","","","Checks page includes two buttons",""
"skipped","Fri Feb 03 11:57:22 GMT 2023","Fri Feb 03 11:57:22 GMT 2023","2","","Check App1","","","","Check App build and running",""
"skipped","Fri Feb 03 12:13:59 GMT 2023","Fri Feb 03 12:13:59 GMT 2023","1","","It checks components header and console message","","","","Checks apps console date message",""
"skipped","Fri Feb 03 11:58:03 GMT 2023","Fri Feb 03 11:58:03 GMT 2023","0","","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Fri Feb 03 12:03:54 GMT 2023","Fri Feb 03 12:03:55 GMT 2023","676","","Check remote app","","","","Check button exists",""
"passed","Fri Feb 03 12:12:57 GMT 2023","Fri Feb 03 12:12:57 GMT 2023","323","","It checks layout app","","","","Checks remote component includes remote header",""
"skipped","Fri Feb 03 11:57:00 GMT 2023","Fri Feb 03 11:57:00 GMT 2023","0","","Check App 1","","","","Check button in App 1 exist",""
"skipped","Fri Feb 03 12:12:18 GMT 2023","Fri Feb 03 12:12:18 GMT 2023","0","","It checks apps with dependency versions discrepancy","","","","Checks that both apps shares same remote component value",""
"passed","Fri Feb 03 12:05:18 GMT 2023","Fri Feb 03 12:05:18 GMT 2023","675","","Check Remote Server App","","","","Update Shared component file",""
"skipped","Fri Feb 03 11:59:04 GMT 2023","Fri Feb 03 11:59:04 GMT 2023","0","","Check App 2","","","","Check buttons in App 2 exist",""
"skipped","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","0","","It checks vue2-in-vue3 connection sample","","","","Compares counter on Vue2 App with quantity of clicks",""
"skipped","Fri Feb 03 11:59:04 GMT 2023","Fri Feb 03 11:59:04 GMT 2023","0","","Check App 2","","","","Check functionality in App 2",""
"skipped","Fri Feb 03 11:59:04 GMT 2023","Fri Feb 03 11:59:04 GMT 2023","0","","Check App 2","","","","Check App 2 built and running",""
"skipped","Fri Feb 03 12:05:05 GMT 2023","Fri Feb 03 12:05:05 GMT 2023","2","","Check react-host-remote This is the container App hosted at localhost:8080 starts and running","","","","Check Host This is the container App hosted at localhost:8080 UI and Invoices, Expenses buttons",""
"passed","Fri Feb 03 12:06:32 GMT 2023","Fri Feb 03 12:06:32 GMT 2023","136","","It checks startup-code apps","","","","Checks that both apps shares button with same text",""
"passed","Fri Feb 03 12:04:45 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","222","","It checks self-healing apps","","","","Checks that button on both apps has pink color",""
"passed","Fri Feb 03 12:12:51 GMT 2023","Fri Feb 03 12:12:51 GMT 2023","221","","It checks vue2-in-vue3 connection sample","","","","Checks that only 'vue3' app recognises button as remote component",""
"skipped","Fri Feb 03 12:15:51 GMT 2023","Fri Feb 03 12:15:51 GMT 2023","0","","It checks vite side app","","","","Checks that Vite button stands as the first in the group",""
"skipped","Fri Feb 03 11:58:03 GMT 2023","Fri Feb 03 11:58:03 GMT 2023","0","","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Fri Feb 03 12:15:51 GMT 2023","Fri Feb 03 12:15:51 GMT 2023","392","","It checks webpack side app","","","","Clicks on webpack content button and checks that wrong alert greeting is not displayed",""
"passed","Fri Feb 03 11:57:02 GMT 2023","Fri Feb 03 11:57:02 GMT 2023","209","","Check Bi-Directional starts and running","","","","Check App1 and App2 elements",""
"passed","Fri Feb 03 11:58:11 GMT 2023","Fri Feb 03 11:58:13 GMT 2023","1031","","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Fri Feb 03 12:12:57 GMT 2023","Fri Feb 03 12:12:57 GMT 2023","278","","It checks layout app","","","","Checks layout app includes remote component",""
"skipped","Fri Feb 03 12:04:38 GMT 2023","Fri Feb 03 12:04:38 GMT 2023","2","","Check React in Vue Apps","","","","Check button visibility after clicking on checkbox",""
"passed","Fri Feb 03 11:56:57 GMT 2023","Fri Feb 03 11:56:57 GMT 2023","475","","Check App 2","","","","Check Apps share div with React version 16.14.0",""
"passed","Fri Feb 03 12:07:01 GMT 2023","Fri Feb 03 12:07:02 GMT 2023","534","","Check remote app","","","","Check the button works",""
"passed","Fri Feb 03 12:14:05 GMT 2023","Fri Feb 03 12:14:06 GMT 2023","857","","It checks host apps' component","","","","Checks that host button text includes counter which changed after click & check value reverted after reload",""
"passed","Fri Feb 03 11:59:55 GMT 2023","Fri Feb 03 11:59:55 GMT 2023","590","","Check Apps functionality","","","","Check fields validation",""
"passed","Fri Feb 03 12:14:02 GMT 2023","Fri Feb 03 12:14:03 GMT 2023","313","","It checks host apps' component","","","","Checks buttons are not disabled",""
"passed","Fri Feb 03 12:07:57 GMT 2023","Fri Feb 03 12:07:58 GMT 2023","1514","","It checks typescript-project-references apps","","","","Checks that apps names is not equal",""
"skipped","Fri Feb 03 12:05:17 GMT 2023","Fri Feb 03 12:05:17 GMT 2023","1","","Check Host Server App","","","","Check Shared component visibility in Host Server after updating & check it is not reverted after reload",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","0","App1 remote","page1","","","","should be rendered when loaded on its relative path",""
"skipped","Fri Feb 03 11:57:01 GMT 2023","Fri Feb 03 11:57:01 GMT 2023","1","","Check App 1","","","","Check button property in App 1",""
"skipped","Fri Feb 03 12:07:19 GMT 2023","Fri Feb 03 12:07:19 GMT 2023","0","","It checks apps' profile page","","","","checks that each non disabled field clears after reload",""
"passed","Fri Feb 03 12:04:45 GMT 2023","Fri Feb 03 12:04:45 GMT 2023","244","","It checks self-healing apps","","","","Checks App 2 app name visibility",""
"skipped","Fri Feb 03 12:03:54 GMT 2023","Fri Feb 03 12:03:54 GMT 2023","13","","Check host app","","","","Check buttons exist",""
"skipped","Fri Feb 03 11:59:04 GMT 2023","Fri Feb 03 11:59:04 GMT 2023","2","","Check App 1","","","","Check App 1 built and running",""
"passed","Fri Feb 03 12:15:51 GMT 2023","Fri Feb 03 12:15:52 GMT 2023","398","","It checks webpack side app","","","","Clicks on webpack content button and checks correct alert greeting",""
"passed","Fri Feb 03 12:04:37 GMT 2023","Fri Feb 03 12:04:37 GMT 2023","542","","Checks application","","","","Checks that Remote App name Updated",""
"skipped","Fri Feb 03 11:56:56 GMT 2023","Fri Feb 03 11:56:56 GMT 2023","2","","Check App 1","","","","Check App 1 have Host Application - React Version 17.0.2 header",""
"skipped","Fri Feb 03 11:58:03 GMT 2023","Fri Feb 03 11:58:03 GMT 2023","1","","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Fri Feb 03 11:57:00 GMT 2023","Fri Feb 03 11:57:00 GMT 2023","193","","Check App 2 colors","","","","Check button in App 2 exist",""
"passed","Fri Feb 03 11:56:56 GMT 2023","Fri Feb 03 11:56:56 GMT 2023","224","","Check App 2","","","","Check App 2 have App 2 subheader",""
"passed","Fri Feb 03 12:12:20 GMT 2023","Fri Feb 03 12:12:21 GMT 2023","326","","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"skipped","Fri Feb 03 12:13:59 GMT 2023","Fri Feb 03 12:13:59 GMT 2023","0","","It checks components header and console message","","","","Checks Remote page header visibility",""
"passed","Fri Feb 03 11:59:36 GMT 2023","Fri Feb 03 11:59:36 GMT 2023","231","","Check App 3","","","","Check button color",""
"skipped","Fri Feb 03 12:04:39 GMT 2023","Fri Feb 03 12:04:39 GMT 2023","0","","Check React in Vue Apps","","","","Check counter value after cliking on button",""
"skipped","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","2","","It checks vue2-in-vue3 connection sample","","","","Check Vue2 App header visibility",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","4","App2 remote","pageB","","","","should contain a link allowing to navigate to pageA",""
"skipped","Fri Feb 03 12:07:01 GMT 2023","Fri Feb 03 12:07:01 GMT 2023","0","","Check host app","","","","Check the Button navigation link works",""
"passed","Fri Feb 03 11:56:56 GMT 2023","Fri Feb 03 11:56:57 GMT 2023","192","","Check App 2","","","","Check App 2 have App 2 Button button",""
"skipped","Fri Feb 03 11:59:35 GMT 2023","Fri Feb 03 11:59:35 GMT 2023","3","","Check App 1","","","","Check elements exist",""
"skipped","Fri Feb 03 12:04:46 GMT 2023","Fri Feb 03 12:04:46 GMT 2023","0","App1 remote","page1","","","","should contain a link allowing to navigate to page2",""
"passed","Fri Feb 03 12:14:03 GMT 2023","Fri Feb 03 12:14:03 GMT 2023","359","","It checks host apps' component","","","","Checks links are not disabled",""
"skipped","Fri Feb 03 12:12:50 GMT 2023","Fri Feb 03 12:12:50 GMT 2023","1","","It checks vue2-in-vue3 connection sample","","","","Checks component state visibility for Vue2 App",""
"passed","Fri Feb 03 12:04:44 GMT 2023","Fri Feb 03 12:04:45 GMT 2023","301","","It checks self-healing apps","","","","Checks Self-Healing header visibility",""
"skipped","Fri Feb 03 12:12:56 GMT 2023","Fri Feb 03 12:12:56 GMT 2023","0","","It checks app names & messages","","","","Checks component state message style",""
"passed","Fri Feb 03 12:14:03 GMT 2023","Fri Feb 03 12:14:04 GMT 2023","327","","It checks host apps' component","","","","Checks both buttons contain same text",""
"skipped","Fri Feb 03 11:56:56 GMT 2023","Fri Feb 03 11:56:56 GMT 2023","0","","Check App 1","","","","Check App 1 have App 2 Button button",""
"skipped","Fri Feb 03 12:12:56 GMT 2023","Fri Feb 03 12:12:56 GMT 2023","0","","It checks app names & messages","","","","Checks component state message visibility",""
"passed","Fri Feb 03 12:06:32 GMT 2023","Fri Feb 03 12:06:32 GMT 2023","170","","It checks startup-code apps","","","","Check App 2 app name visibility",""
"passed","Fri Feb 03 11:59:50 GMT 2023","Fri Feb 03 11:59:52 GMT 2023","1147","","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
"skipped","Fri Feb 03 12:15:51 GMT 2023","Fri Feb 03 12:15:51 GMT 2023","0","","It checks buttons with text visibility and position for both apps","","","","Checks that both buttons are in the same block",""
"skipped","Fri Feb 03 12:12:56 GMT 2023","Fri Feb 03 12:12:56 GMT 2023","0","","It checks app names & messages","","","","Checks that button is not disabled",""
"passed","Fri Feb 03 12:07:01 GMT 2023","Fri Feb 03 12:07:01 GMT 2023","629","","Check remote app","","","","Check the content of the page exists",""
