"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 13:00:28 GMT 2023","Tue Feb 28 13:00:28 GMT 2023","224","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 subheader",""
"passed","Tue Feb 28 13:03:55 GMT 2023","Tue Feb 28 13:03:56 GMT 2023","1740","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
"passed","Tue Feb 28 13:02:56 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","304","Delegate Modules","Check App 2","","","","Check button text visibility",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:00:22 GMT 2023","Tue Feb 28 13:00:22 GMT 2023","0","CSS isolation","Check App 1","","","","Check button in App 1 exist",""
"passed","Tue Feb 28 13:00:22 GMT 2023","Tue Feb 28 13:00:22 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Tue Feb 28 13:02:39 GMT 2023","Tue Feb 28 13:02:39 GMT 2023","2","Dynamic Remotes","Check App 1","","","","Check App 1 elements exist on the page",""
"passed","Tue Feb 28 13:01:23 GMT 2023","Tue Feb 28 13:01:23 GMT 2023","229","Bi Directional","Check Bi-Directional elements exists on the page","","","","Check App1 and App2 elements",""
"passed","Tue Feb 28 13:00:27 GMT 2023","Tue Feb 28 13:00:27 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check App 1 have App 1 subheader",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","2","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:02:39 GMT 2023","Tue Feb 28 13:02:39 GMT 2023","1","Dynamic Remotes","Check App 1","","","","Check elements functionality in App 1",""
"passed","Tue Feb 28 13:00:27 GMT 2023","Tue Feb 28 13:00:28 GMT 2023","273","Different React Versions Isolated","Check App 2","","","","Check App 2 have Remote Application - React Version 16.14.0 header",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:00:12 GMT 2023","Tue Feb 28 13:00:12 GMT 2023","442","Automatic Vendor Sharing","Check App 2","","","","Check App 2 header and subheader exist on the page",""
"passed","Tue Feb 28 13:00:27 GMT 2023","Tue Feb 28 13:00:27 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check React version 16.14.0 block",""
"passed","Tue Feb 28 13:00:22 GMT 2023","Tue Feb 28 13:00:22 GMT 2023","1","CSS isolation","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"passed","Tue Feb 28 13:01:22 GMT 2023","Tue Feb 28 13:01:22 GMT 2023","2","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:01:57 GMT 2023","Tue Feb 28 13:01:58 GMT 2023","938","Dynamic Remotes Runtime Enviroment Variables","Check Remote app","","","","Check Remote app Widget functionality and application elements",""
"passed","Tue Feb 28 13:00:12 GMT 2023","Tue Feb 28 13:00:12 GMT 2023","1","Automatic Vendor Sharing","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Routing elements",""
"passed","Tue Feb 28 13:01:22 GMT 2023","Tue Feb 28 13:01:23 GMT 2023","278","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:02:56 GMT 2023","Tue Feb 28 13:02:56 GMT 2023","3","Delegate Modules","Check App 1","","","","Check header block with text visibility",""
"passed","Tue Feb 28 13:03:56 GMT 2023","Tue Feb 28 13:03:57 GMT 2023","1125","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Tue Feb 28 13:01:23 GMT 2023","Tue Feb 28 13:01:23 GMT 2023","345","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Tue Feb 28 13:02:06 GMT 2023","Tue Feb 28 13:02:07 GMT 2023","420","CRA","Check Remote","","","","Check Remote elements exist on the page",""
"passed","Tue Feb 28 13:00:22 GMT 2023","Tue Feb 28 13:00:22 GMT 2023","0","CSS isolation","Check App 1","","","","Check App 1 built and running",""
"passed","Tue Feb 28 13:02:39 GMT 2023","Tue Feb 28 13:02:39 GMT 2023","0","Dynamic Remotes","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Tue Feb 28 13:03:51 GMT 2023","Tue Feb 28 13:03:55 GMT 2023","3334","Angular 14 React","Check Angular-React Application","","","","Check App build and running",""
"passed","Tue Feb 28 13:03:04 GMT 2023","Tue Feb 28 13:03:04 GMT 2023","733","Complete React case","Check App1","","","","Check App Dialog popup",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:58 GMT 2023","518","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Tue Feb 28 13:02:39 GMT 2023","Tue Feb 28 13:02:39 GMT 2023","0","Dynamic Remotes","Check App 2","","","","Check elements functionality in App 2",""
"passed","Tue Feb 28 13:00:27 GMT 2023","Tue Feb 28 13:00:27 GMT 2023","2","Different React Versions Isolated","Check App 1","","","","Check App 1 have Host Application - React Version 17.0.2 header",""
"passed","Tue Feb 28 13:00:22 GMT 2023","Tue Feb 28 13:00:22 GMT 2023","0","CSS isolation","Check App 2","","","","Check App 2 built and running",""
"passed","Tue Feb 28 13:00:28 GMT 2023","Tue Feb 28 13:00:28 GMT 2023","440","Different React Versions Isolated","Check App 2","","","","Check Apps share div with React version 16.14.0",""
"passed","Tue Feb 28 13:00:27 GMT 2023","Tue Feb 28 13:00:27 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check App 1 inject React version 16.14.0 block into a div parent element",""
"passed","Tue Feb 28 13:02:39 GMT 2023","Tue Feb 28 13:02:39 GMT 2023","784","Dynamic Remotes","Check App 3","","","","Check App 3 elements exist on the page",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Tue Feb 28 13:00:12 GMT 2023","Tue Feb 28 13:00:12 GMT 2023","2","Automatic Vendor Sharing","Check App 1","","","","Check App 1 header and subheader exist on the page",""
"passed","Tue Feb 28 13:00:12 GMT 2023","Tue Feb 28 13:00:13 GMT 2023","376","Automatic Vendor Sharing","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Tue Feb 28 13:02:39 GMT 2023","Tue Feb 28 13:02:40 GMT 2023","374","Dynamic Remotes","Check App 3","","","","Check buttons in App 3 exist",""
"passed","Tue Feb 28 13:01:22 GMT 2023","Tue Feb 28 13:01:22 GMT 2023","1","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Tue Feb 28 13:00:22 GMT 2023","Tue Feb 28 13:00:22 GMT 2023","364","CSS isolation","Check App 2 colors","","","","Check button in App 2 exist",""
"passed","Tue Feb 28 13:01:22 GMT 2023","Tue Feb 28 13:01:22 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:02:40 GMT 2023","Tue Feb 28 13:02:40 GMT 2023","219","Dynamic Remotes","Check App 3","","","","Check elements functionality in App 3",""
"passed","Tue Feb 28 13:00:27 GMT 2023","Tue Feb 28 13:00:27 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check Apps share div with React version 16.14.0",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Tue Feb 28 13:02:29 GMT 2023","Tue Feb 28 13:02:29 GMT 2023","3","Basic Host remote","Check App 1","","","","Check App 1 built and running",""
"passed","Tue Feb 28 13:02:56 GMT 2023","Tue Feb 28 13:02:56 GMT 2023","477","Delegate Modules","Check App 2","","","","Check header block with text visibility",""
"passed","Tue Feb 28 13:01:22 GMT 2023","Tue Feb 28 13:01:22 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:01:57 GMT 2023","Tue Feb 28 13:01:57 GMT 2023","2","Dynamic Remotes Runtime Enviroment Variables","Check Host app","","","","Check Host app Widget functionality and application elements",""
"passed","Tue Feb 28 13:03:02 GMT 2023","Tue Feb 28 13:03:03 GMT 2023","871","Complete React case","Check App1","","","","Check App build and running",""
"passed","Tue Feb 28 13:02:59 GMT 2023","Tue Feb 28 13:02:59 GMT 2023","0","Different React Versions","Check App1","","","","Check that filled text appear in header",""
"passed","Tue Feb 28 13:03:03 GMT 2023","Tue Feb 28 13:03:04 GMT 2023","419","Complete React case","Check App1","","","","Check App buttons",""
"passed","Tue Feb 28 13:01:22 GMT 2023","Tue Feb 28 13:01:22 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Routing elements",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","344","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Feb 28 13:00:28 GMT 2023","Tue Feb 28 13:00:29 GMT 2023","263","Different React Versions Isolated","Check App 2","","","","Check App 2 didn't inject React version 16.14.0 block into a div parent element",""
"passed","Tue Feb 28 13:01:22 GMT 2023","Tue Feb 28 13:01:22 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Tue Feb 28 13:02:59 GMT 2023","Tue Feb 28 13:03:00 GMT 2023","506","Different React Versions","Check App2","","","","Check App build and running",""
"passed","Tue Feb 28 13:02:39 GMT 2023","Tue Feb 28 13:02:39 GMT 2023","0","Dynamic Remotes","Check App 2","","","","Check App 2 elements exist on the page",""
"passed","Tue Feb 28 13:02:59 GMT 2023","Tue Feb 28 13:02:59 GMT 2023","4","Different React Versions","Check App1","","","","Check App build and running",""
"passed","Tue Feb 28 13:03:58 GMT 2023","Tue Feb 28 13:03:58 GMT 2023","879","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Tue Feb 28 13:00:29 GMT 2023","Tue Feb 28 13:00:29 GMT 2023","250","Different React Versions Isolated","Check App 2","","","","Check React version 16.14.0 block",""
"passed","Tue Feb 28 13:00:28 GMT 2023","Tue Feb 28 13:00:28 GMT 2023","207","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 Button button",""
"passed","Tue Feb 28 13:00:13 GMT 2023","Tue Feb 28 13:00:13 GMT 2023","254","Automatic Vendor Sharing","Check App 2","","","","Check button property in App 2",""
"passed","Tue Feb 28 13:02:57 GMT 2023","Tue Feb 28 13:02:57 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
